Rk,Player,Link,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,Salary,Signed Using
387,JaKarr Sampson,sampsja02,SF,22,DEN,26,22,18,2.1,4.4,0.47,0.3,1.1,0.276,1.8,3.3,0.535,0.504,0.7,1,0.72,0.6,1.7,2.3,0.6,0.5,0.7,0.7,2,5.2,2016,285489,Minimum Salary
388,Dennis Schroder,schrode01,PG,22,ATL,80,6,20.3,4.1,9.8,0.421,1,3,0.322,3.2,6.8,0.465,0.471,1.8,2.3,0.791,0.3,2.2,2.6,4.4,0.9,0.1,2.3,1.7,11,2016,1763400,1st Round Pick
389,Luis Scola,scolalu01,PF,35,TOR,76,76,21.5,3.5,7.9,0.45,0.9,2.1,0.404,2.7,5.8,0.467,0.504,0.8,1.1,0.726,1.1,3.6,4.7,0.9,0.6,0.4,0.9,2.3,8.7,2016,3000000,
390,Mike Scott,scottmi01,PF,27,ATL,75,0,15.3,2.3,5,0.468,0.8,2.1,0.392,1.5,2.9,0.523,0.551,0.7,0.8,0.794,0.7,2,2.7,1,0.3,0.2,0.6,1.4,6.2,2016,3333333,
391,Thabo Sefolosha,sefolth01,SF,31,ATL,75,11,23.4,2.5,5,0.505,0.6,1.7,0.339,1.9,3.3,0.589,0.562,0.8,1.3,0.626,0.7,3.8,4.5,1.4,1.1,0.5,0.9,1.5,6.4,2016,4000000,
392,Kevin Seraphin,serapke01,C,26,NYK,48,0,11,1.8,4.3,0.41,0,0,0,1.8,4.2,0.414,0.41,0.4,0.5,0.826,0.6,2,2.6,1,0.2,0.8,0.9,1.4,3.9,2016,2800000,Room Exception
393,Ramon Sessions,sessira01,PG,29,WAS,82,5,20.3,3.4,7.2,0.473,0.4,1.4,0.324,3,5.9,0.507,0.503,2.6,3.5,0.756,0.3,2.2,2.5,2.9,0.6,0.1,1.4,1.2,9.9,2016,2170465,BAE
394,Iman Shumpert,shumpim01,SG,25,CLE,54,5,24.4,2.1,5.6,0.374,0.8,2.7,0.295,1.3,2.9,0.447,0.444,0.7,0.9,0.784,0.6,3.2,3.8,1.7,1,0.4,1.1,2.2,5.8,2016,9000000,Bird Rights
395,Jonathon Simmons,simmojo02,SG,26,SAS,55,2,14.8,2.2,4.4,0.504,0.3,0.9,0.383,1.9,3.5,0.533,0.541,1.3,1.7,0.75,0.3,1.5,1.7,1.1,0.4,0.1,1,1.9,6,2016,525093,Minimum Salary
396,Henry Sims,simshe01,C,25,BRK,14,4,18.8,2.4,5.5,0.429,0,0,,2.4,5.5,0.429,0.429,1.8,2.1,0.833,1.5,3.6,5.1,0.6,0.6,1,0.9,2.6,6.5,2016,161622,Minimum Salary
397,Kyle Singler,singlky01,SF,27,OKC,68,2,14.4,1.3,3.3,0.389,0.4,1.4,0.309,0.8,1.8,0.452,0.457,0.4,0.6,0.659,0.7,1.3,2.1,0.4,0.4,0.1,0.5,1.8,3.4,2016,5000000,Bird Rights
398,Donald Sloan,sloando01,PG,28,BRK,61,33,21.6,2.5,5.7,0.44,0.6,1.6,0.384,1.9,4.1,0.462,0.494,1.3,1.7,0.75,0.3,2.6,2.8,4.4,0.5,0.1,1.3,1.2,7,2016,1015421,Minimum Salary
399,Marcus Smart,smartma01,PG,21,BOS,61,10,27.3,3,8.7,0.348,1,4,0.253,2,4.7,0.427,0.405,2.1,2.7,0.777,1.2,2.9,4.2,3,1.5,0.3,1.3,3,9.1,2016,3431040,1st Round Pick
400,Greg Smith,smithgr02,PF,25,MIN,18,0,10.7,1,1.8,0.563,0,0,,1,1.8,0.563,0.563,0.4,0.9,0.412,0.7,1.7,2.3,0.3,0.2,0.1,0.4,1.6,2.4,2016,247623,Minimum Salary
401,Ish Smith,smithis01,PG,27,NOP,27,3,22.9,3.6,8.4,0.43,0.4,1.2,0.303,3.3,7.2,0.451,0.452,1.2,1.6,0.767,0.5,2.9,3.4,5.7,0.9,0.2,1.7,1.4,8.9,2016,1100602,
401,Ish Smith,smithis01,PG,27,PHI,50,50,32.4,6,14.8,0.405,0.9,2.7,0.336,5.1,12,0.42,0.436,1.8,2.7,0.669,0.6,3.7,4.3,7,1.3,0.4,2.6,1.9,14.7,2016,1100602,
402,J.R. Smith,smithjr01,SG,30,CLE,77,77,30.7,4.6,11,0.415,2.6,6.6,0.4,1.9,4.4,0.438,0.535,0.6,0.9,0.634,0.6,2.3,2.8,1.7,1.1,0.3,0.8,2.6,12.4,2016,5000000,Minimum Salary
403,Jason Smith,smithja02,C,29,ORL,76,2,15.5,3.2,6.6,0.485,0.1,0.2,0.25,3.2,6.4,0.493,0.489,0.7,0.9,0.806,0.7,2.2,2.9,0.8,0.4,0.9,0.8,2.1,7.2,2016,4300000,Cap Space
404,Josh Smith,smithjo03,PF,30,LAC,32,1,14.3,2.2,5.6,0.383,0.6,1.8,0.31,1.6,3.8,0.418,0.433,0.8,1.3,0.595,1,2.9,3.9,1.3,0.6,1.1,1.3,1.9,5.7,2016,5400000,
404,Josh Smith,smithjo03,PF,30,LAC,32,1,14.3,2.2,5.6,0.383,0.6,1.8,0.31,1.6,3.8,0.418,0.433,0.8,1.3,0.595,1,2.9,3.9,1.3,0.6,1.1,1.3,1.9,5.7,2016,1499000,Minimum Salary
404,Josh Smith,smithjo03,PF,30,HOU,23,6,18.3,2.5,7.3,0.343,1,3.7,0.271,1.5,3.7,0.417,0.411,0.5,1.1,0.48,0.8,2.1,2.9,2.1,0.7,0.6,1.6,2.4,6.6,2016,1499000,Minimum Salary
405,Russ Smith,smithru01,PG,24,MEM,15,0,4.4,0.5,1.5,0.318,0.1,0.3,0.2,0.4,1.1,0.353,0.341,0.5,0.9,0.615,0.1,0.5,0.6,0.7,0.3,0.1,0.5,0.3,1.5,2016,816482,
406,Tony Snell,snellto01,SF,24,CHI,64,33,20.3,2,5.3,0.372,0.9,2.4,0.361,1.1,2.9,0.38,0.454,0.5,0.5,0.909,0.3,2.8,3.1,1,0.3,0.3,0.8,1.6,5.3,2016,1535880,1st Round Pick
407,Marreese Speights,speigma01,C,28,GSW,72,0,11.6,2.7,6.3,0.432,0.3,0.9,0.387,2.4,5.5,0.439,0.458,1.3,1.6,0.825,1.1,2.3,3.3,0.8,0.3,0.5,0.9,1.6,7.1,2016,3815000,MLE
408,Tiago Splitter,splitti01,C,31,ATL,36,2,16.1,2.3,4.3,0.523,0,0.1,0,2.3,4.3,0.529,0.523,1.1,1.3,0.813,1.3,2.1,3.3,0.8,0.6,0.3,0.7,2,5.6,2016,8500000,Bird Rights
409,Nik Stauskas,stausni01,SG,22,PHI,73,35,24.8,2.9,7.5,0.385,1.5,4.5,0.326,1.4,3,0.473,0.483,1.2,1.6,0.771,0.3,2.2,2.5,1.9,0.6,0.3,1.3,1.6,8.5,2016,2869440,1st Round Pick
410,Lance Stephenson,stephla01,SF,25,LAC,43,10,15.8,1.9,3.9,0.494,0.4,1.1,0.404,1.5,2.8,0.529,0.551,0.5,0.7,0.7,0.4,2.1,2.5,1.4,0.6,0.1,1.1,1.8,4.7,2016,9000000,Cap Space
410,Lance Stephenson,stephla01,SF,25,MEM,26,3,26.6,5.6,11.8,0.474,0.4,1.2,0.355,5.2,10.7,0.487,0.492,2.5,3.1,0.815,0.8,3.6,4.4,2.8,0.7,0.2,1.8,2.2,14.2,2016,9000000,Cap Space
411,Alex Stepheson,stephal01,PF,28,LAC,4,0,3,0.3,0.3,1,0,0,,0.3,0.3,1,1,0,0.5,0,0.3,0.3,0.5,0,0,0.5,0,1,0.5,2016,61776,
411,Alex Stepheson,stephal01,PF,28,MEM,4,0,15.3,2,6.5,0.308,0,0,,2,6.5,0.308,0.308,1,2.5,0.4,4.5,2,6.5,0.5,0.3,0.8,0,2,5,2016,30888,
412,Jarnell Stokes,stokeja01,C,22,MEM,2,0,2,0,0,,0,0,,0,0,,,0,0,,0.5,0.5,1,0,0,0,0,0,0,2016,845059,
412,Jarnell Stokes,stokeja01,C,22,MIA,5,0,2.8,0.6,1,0.6,0,0,,0.6,1,0.6,0.6,0.2,0.4,0.5,0,0.4,0.4,0.2,0.2,0,0,0.2,1.4,2016,845059,
413,Amar'e Stoudemire,stoudam01,C,33,MIA,52,36,14.7,2.4,4.3,0.566,0,0,,2.4,4.3,0.566,0.566,1,1.3,0.746,1.3,3,4.3,0.5,0.3,0.8,0.9,1.8,5.8,2016,1499187,Minimum Salary
414,Rodney Stuckey,stuckro01,PG,29,IND,58,1,22,3.2,7.6,0.413,0.3,1.4,0.241,2.8,6.2,0.453,0.436,2.3,2.7,0.829,0.3,2.4,2.7,2.4,0.7,0.1,1.3,1.3,8.9,2016,6500000,Cap Space
415,Jared Sullinger,sullija01,PF,23,BOS,81,73,23.6,4.3,10,0.435,0.4,1.3,0.282,4,8.7,0.458,0.453,1.3,2,0.64,2.4,5.9,8.3,2.3,0.9,0.6,1.3,2.6,10.3,2016,2269260,1st Round Pick
417,Jeff Teague,teaguje01,PG,27,ATL,79,78,28.5,5.5,12.5,0.439,1.4,3.5,0.4,4.1,9,0.454,0.495,3.3,3.9,0.837,0.4,2.3,2.7,5.9,1.2,0.3,2.8,2.1,15.7,2016,8000000,Bird Rights
418,Mirza Teletovic,teletmi01,PF,30,PHO,79,1,21.3,4.2,9.8,0.427,2.3,5.8,0.393,1.9,4,0.476,0.544,1.5,2,0.774,0.7,3.1,3.8,1.1,0.4,0.3,1.1,2,12.2,2016,5500000,Cap Space
419,Garrett Temple,templga01,SF,29,WAS,80,43,24.4,2.5,6.3,0.398,1.1,3.2,0.345,1.4,3.1,0.453,0.486,1.1,1.6,0.728,0.5,2.2,2.7,1.8,0.9,0.2,0.8,2.4,7.3,2016,1100602,Minimum Salary
420,Jason Terry,terryja01,SG,38,HOU,72,7,17.5,2.1,5.2,0.402,1.3,3.6,0.356,0.8,1.6,0.504,0.525,0.4,0.5,0.818,0.2,0.9,1.1,1.4,0.7,0.1,0.7,1.3,5.9,2016,1499187,Minimum Salary
421,Isaiah Thomas,thomais02,PG,26,BOS,82,79,32.2,7.2,16.9,0.428,2,5.7,0.359,5.2,11.2,0.462,0.488,5.8,6.6,0.871,0.6,2.4,3,6.2,1.1,0.1,2.7,2,22.2,2016,6912869,
422,Lance Thomas,thomala01,PF,27,NYK,59,5,22.3,2.9,6.5,0.442,0.7,1.8,0.404,2.1,4.6,0.458,0.5,1.7,2,0.857,0.6,1.6,2.2,0.9,0.4,0.1,1,1.8,8.2,2016,1650000,Cap Space
423,Hollis Thompson,thompho01,SG,24,PHI,77,17,28,3.5,8.8,0.397,1.9,5.1,0.38,1.6,3.7,0.42,0.507,0.9,1.2,0.719,0.7,2.8,3.5,1.3,0.5,0.3,1,2.4,9.8,2016,947276,Cap Space
424,Jason Thompson,thompja02,C,29,GSW,28,1,6.4,0.7,1.5,0.476,0,0,,0.7,1.5,0.476,0.476,0.7,1.1,0.625,0.4,1.6,1.9,0.7,0.1,0.3,0.3,1.4,2.1,2016,6431250,
424,Jason Thompson,thompja02,C,29,TOR,19,6,15.4,1.7,3.5,0.485,0.3,0.8,0.333,1.4,2.7,0.529,0.523,0.9,1.2,0.818,1.2,3.1,4.2,0.5,0.4,0.6,0.4,2.1,4.6,2016,328955,Minimum Salary
425,Klay Thompson,thompkl01,SG,25,GSW,80,80,33.3,8.1,17.3,0.47,3.5,8.1,0.425,4.7,9.2,0.51,0.569,2.4,2.8,0.873,0.4,3.4,3.8,2.1,0.8,0.6,1.7,1.9,22.1,2016,15500000,1st Round Pick
426,Tristan Thompson,thomptr01,PF,24,CLE,82,34,27.7,3,5.1,0.588,0,0,,3,5.1,0.588,0.588,1.8,3,0.616,3.3,5.7,9,0.8,0.5,0.6,0.7,2.5,7.8,2016,14260870,Bird Rights
427,Marcus Thornton,thornma01,SG,28,HOU,47,6,18.8,3.7,9.3,0.4,1.6,4.6,0.338,2.1,4.7,0.461,0.484,1.1,1.2,0.879,0.7,1.8,2.4,1.4,0.7,0.1,0.9,1.6,10,2016,1186000,
427,Marcus Thornton,thornma01,SG,28,WAS,14,2,16,3,7.6,0.393,1.3,3.9,0.333,1.7,3.8,0.453,0.477,1.1,1.5,0.762,0.5,2,2.5,1.4,0.9,0.1,0.8,1.2,8.4,2016,251107,Minimum Salary
428,Anthony Tolliver,tollian01,PF,30,DET,72,5,18.6,1.8,4.6,0.386,1.4,3.8,0.36,0.4,0.8,0.5,0.533,0.4,0.7,0.617,0.5,2.6,3.2,0.7,0.4,0.2,0.4,1.2,5.3,2016,3000000,Cap Space
429,Axel Toupane,toupaax01,SF,23,DEN,21,0,14.5,1.2,3.3,0.357,0.6,1.9,0.325,0.6,1.4,0.4,0.45,0.6,0.8,0.765,0.4,1.1,1.5,0.7,0.3,0.3,0.3,1.9,3.6,2016,123552,Minimum Salary
430,Karl-Anthony Towns,townska01,C,20,MIN,82,82,32,7.6,14.1,0.542,0.4,1.1,0.341,7.3,13,0.559,0.555,2.7,3.4,0.811,2.8,7.7,10.5,2,0.7,1.7,2.2,3,18.3,2016,5703600,1st round pick
431,P.J. Tucker,tuckepj01,SF,30,PHO,82,80,31,2.9,7.1,0.411,0.8,2.5,0.33,2.1,4.6,0.455,0.469,1.3,1.7,0.746,2,4.2,6.2,2.2,1.3,0.2,1.4,2.5,8,2016,5500000,Cap Space
432,Evan Turner,turneev01,SG,27,BOS,81,12,28,4.2,9.3,0.456,0.2,1,0.241,4,8.3,0.482,0.469,1.8,2.2,0.827,0.6,4.3,4.9,4.4,1,0.3,2.1,1.7,10.5,2016,3425510,MLE
433,Myles Turner,turnemy01,C,19,IND,60,30,22.8,4.4,8.8,0.498,0.1,0.2,0.214,4.4,8.6,0.506,0.501,1.5,2,0.727,1.1,4.4,5.5,0.7,0.4,1.4,1.1,2.6,10.3,2016,2357760,1st round pick
434,Beno Udrih,udrihbe01,PG,33,MEM,8,0,15,2.5,5.8,0.435,0.5,1.4,0.364,2,4.4,0.457,0.478,0.4,0.4,1,0.3,0.9,1.1,3.3,0.4,0.1,1.4,1.4,5.9,2016,2170465,
434,Beno Udrih,udrihbe01,PG,33,MIA,36,5,16.3,1.8,4.2,0.434,0.3,0.9,0.333,1.5,3.3,0.462,0.47,0.4,0.5,0.882,0.2,1.6,1.8,2.5,0.3,0,1.2,1.1,4.4,2016,2170465,
435,Jonas Valanciunas,valanjo01,C,23,TOR,60,59,26,5.1,8.9,0.565,0,0,,5.1,8.9,0.565,0.565,2.7,3.6,0.761,3.1,6.1,9.1,0.7,0.4,1.3,1.4,2.6,12.8,2016,4660482,1st Round Pick
436,Anderson Varejao,varejan01,C,33,CLE,31,0,10,1,2.5,0.421,0,0,0,1,2.4,0.427,0.421,0.5,0.7,0.762,0.8,2.2,2.9,0.6,0.4,0.2,0.5,1.1,2.6,2016,9638554,
436,Anderson Varejao,varejan01,C,33,CLE,31,0,10,1,2.5,0.421,0,0,0,1,2.4,0.427,0.421,0.5,0.7,0.762,0.8,2.2,2.9,0.6,0.4,0.2,0.5,1.1,2.6,2016,458575,Minimum Salary
436,Anderson Varejao,varejan01,C,33,GSW,22,0,8.5,1,2.2,0.438,0,0,,1,2.2,0.438,0.438,0.7,1.3,0.552,0.6,1.7,2.3,0.7,0.2,0.2,0.3,1.6,2.6,2016,458575,Minimum Salary
437,Greivis Vasquez,vasqugr01,PG,29,MIL,23,0,20,2,6,0.326,0.8,3.2,0.247,1.2,2.8,0.415,0.391,1,1.1,0.846,0.2,1.8,2,4,0.4,0,1.7,1.8,5.7,2016,6600000,Bird Rights
438,Rashad Vaughn,vaughra01,SG,19,MIL,70,6,14.3,1.2,3.8,0.305,0.6,2.1,0.293,0.5,1.7,0.319,0.385,0.2,0.2,0.8,0.2,1.1,1.3,0.6,0.4,0.2,0.4,1,3.1,2016,1733040,
439,Charlie Villanueva,villach01,PF,31,DAL,62,4,10.7,2,5.3,0.382,0.8,2.8,0.273,1.3,2.5,0.503,0.454,0.4,0.4,0.917,0.4,2.1,2.5,0.4,0.3,0.2,0.5,1.1,5.1,2016,1499187,Minimum Salary
440,Noah Vonleh,vonleno01,PF,20,POR,78,56,15.1,1.5,3.6,0.421,0.1,0.6,0.239,1.4,3,0.457,0.441,0.5,0.7,0.745,1.2,2.7,3.9,0.4,0.3,0.3,0.6,1.9,3.6,2016,2637720,1st Round Pick
441,Nikola Vucevic,vucevni01,C,25,ORL,65,60,31.3,8.2,16.1,0.51,0,0.1,0.222,8.2,16,0.512,0.511,1.7,2.3,0.753,2.7,6.2,8.9,2.8,0.8,1.1,1.9,2.7,18.2,2016,11250000,Bird Rights
442,Sasha Vujacic,vujacsa01,SG,31,NYK,61,25,14.9,1.7,4.5,0.383,0.9,2.3,0.364,0.9,2.2,0.403,0.477,0.5,0.6,0.821,0.4,2,2.4,1.4,0.6,0.1,0.7,1.4,4.9,2016,1356146,Minimum Salary
443,Dwyane Wade,wadedw01,SG,34,MIA,74,73,30.5,7.3,16,0.456,0.1,0.6,0.159,7.2,15.4,0.468,0.459,4.4,5.5,0.793,1.1,3,4.1,4.6,1.1,0.6,2.7,1.6,19,2016,20000000,Bird Rights
444,Dion Waiters,waitedi01,SG,24,OKC,78,15,27.6,3.6,9.1,0.399,1.1,3.1,0.358,2.5,6,0.421,0.46,1.4,2,0.713,0.5,2.1,2.6,2,1,0.2,1.5,1.8,9.8,2016,5138430,1st Round Pick
445,Kemba Walker,walkeke02,PG,25,CHO,81,81,35.6,7,16.4,0.427,2.2,6,0.371,4.8,10.4,0.459,0.495,4.6,5.4,0.847,0.7,3.7,4.4,5.2,1.6,0.5,2.1,1.4,20.9,2016,12000000,1st Round Pick
446,John Wall,walljo01,PG,25,WAS,77,77,36.2,7.4,17.5,0.424,1.5,4.3,0.351,5.9,13.3,0.448,0.467,3.5,4.5,0.791,0.5,4.4,4.9,10.2,1.9,0.8,4.1,2.1,19.9,2016,15851950,1st Round Pick
447,T.J. Warren,warretj01,SF,22,PHO,47,4,22.8,4.7,9.4,0.501,0.6,1.5,0.4,4.1,7.9,0.52,0.533,1,1.4,0.703,1.2,1.9,3.1,0.9,0.8,0.3,0.7,2,11,2016,2041080,1st Round Pick
448,C.J. Watson,watsocj01,PG,31,ORL,33,2,19.9,1.4,4.2,0.343,0.4,1.5,0.292,1,2.7,0.371,0.394,1,1.2,0.872,0.3,1.7,2,2.7,0.6,0.2,0.8,1.5,4.3,2016,5000000,Cap Space
449,Briante Weber,weberbr01,PG,23,MEM,6,4,27.7,2.2,6.3,0.342,0,0.8,0,2.2,5.5,0.394,0.342,0.5,0.7,0.75,1.3,2.7,4,3.3,1.5,0.5,1.5,1.8,4.8,2016,30888,
449,Briante Weber,weberbr01,PG,23,MIA,1,0,3,1,1,1,0,0,,1,1,1,1,0,0,,0,1,1,1,0,0,0,1,2,2016,12355,Minimum Salary
450,Sonny Weems,weemsso01,SG,29,PHO,36,0,11.7,1,2.5,0.393,0.4,0.9,0.406,0.6,1.6,0.386,0.466,0.2,0.4,0.538,0.2,1,1.1,1.3,0.3,0,1,1.1,2.5,2016,2800000,
450,Sonny Weems,weemsso01,SF,29,PHI,7,0,11.1,1,3,0.333,0.3,1.3,0.222,0.7,1.7,0.417,0.381,0.1,0.3,0.5,0.1,1.6,1.7,0.3,0,0,0.6,1,2.4,2016,2800000,
451,David West,westda01,PF,35,SAS,78,19,18,3.1,5.7,0.545,0,0.1,0.429,3.1,5.7,0.546,0.548,0.8,1,0.788,0.9,3,4,1.8,0.6,0.7,0.9,1.8,7.1,2016,1499000,Minimum Salary
452,Russell Westbrook,westbru01,PG,27,OKC,80,80,34.4,8.2,18.1,0.454,1.3,4.3,0.296,6.9,13.8,0.503,0.489,5.8,7.2,0.812,1.8,6,7.8,10.4,2,0.3,4.3,2.5,23.5,2016,16744218,Bird Rights
453,Hassan Whiteside,whiteha01,C,26,MIA,73,43,29.1,5.7,9.3,0.606,0,0,,5.7,9.3,0.606,0.606,2.9,4.5,0.65,3.3,8.6,11.8,0.4,0.6,3.7,1.9,2.8,14.2,2016,981348,Minimum Salary
454,Shayne Whittington,whittsh01,PF,24,IND,7,0,5.9,0.7,1.6,0.455,0,0.3,0,0.7,1.3,0.556,0.455,0.1,0.3,0.5,0.7,1,1.7,0.4,0.1,0.1,0.7,1,1.6,2016,845059,Minimum Salary
455,Andrew Wiggins,wiggian01,SF,20,MIN,81,81,35.1,7.3,16,0.459,0.7,2.3,0.3,6.6,13.6,0.486,0.481,5.3,7,0.761,1.3,2.3,3.6,2,1,0.6,2.2,2,20.7,2016,5758680,1st Round Pick
456,C.J. Wilcox,wilcocj01,SG,25,LAC,23,0,7.3,1.1,2.9,0.394,0.4,1,0.391,0.7,1.9,0.395,0.462,0.4,0.5,0.75,0,0.5,0.5,0.4,0.4,0.1,0.1,0.7,3,2016,1159680,1st Round Pick
457,Alan Williams,willial03,PF,23,PHO,10,0,6.8,1,2.4,0.417,0,0,,1,2.4,0.417,0.417,0.9,1.4,0.643,1.4,2.4,3.8,0.5,0.4,0.5,0.6,1.5,2.9,2016,114285,Minimum Salary
458,Deron Williams,willide01,PG,31,DAL,65,63,32.4,4.9,11.9,0.414,1.5,4.3,0.344,3.4,7.6,0.454,0.477,2.8,3.2,0.869,0.3,2.6,2.9,5.8,0.9,0.2,2.3,2.4,14.1,2016,5500000,Cap Space
459,Derrick Williams,willide02,SF,24,NYK,80,9,17.9,3.2,7.1,0.45,0.6,1.9,0.293,2.6,5.2,0.506,0.488,2.4,3.2,0.758,0.6,3.1,3.7,0.9,0.4,0.1,0.8,0.9,9.3,2016,4900000,Cap Space
460,Elliot Williams,williel01,PG,26,MEM,5,0,9,0.4,2,0.2,0.2,0.8,0.25,0.2,1.2,0.167,0.25,0.6,0.8,0.75,0.2,0.6,0.8,0.8,0,0,0.2,0.4,1.6,2016,55722,
461,Lou Williams,willilo02,SG,29,LAL,67,35,28.5,4.2,10.3,0.408,1.6,4.8,0.344,2.6,5.6,0.464,0.488,5.3,6.3,0.83,0.5,2.1,2.5,2.5,0.9,0.3,1.6,1.6,15.3,2016,7000000,Cap Space
462,Marvin Williams,willima02,PF,29,CHO,81,81,28.9,4.2,9.2,0.452,1.9,4.7,0.402,2.3,4.6,0.504,0.554,1.5,1.8,0.833,1.6,4.9,6.4,1.4,0.7,1,0.8,1.6,11.7,2016,7000000,
463,Mo Williams,willima01,PG,33,CLE,41,14,18.2,3.2,7.4,0.437,0.9,2.5,0.353,2.3,4.9,0.48,0.497,0.9,1,0.905,0.1,1.6,1.8,2.4,0.3,0.1,1.4,1.5,8.2,2016,2100000,Mini MLE
464,Justise Winslow,winslju01,SF,19,MIA,78,8,28.6,2.5,5.9,0.422,0.4,1.5,0.276,2.1,4.4,0.471,0.457,1,1.5,0.684,1,4.1,5.2,1.5,0.9,0.3,1.2,2.4,6.4,2016,2481720,1st round pick
465,Jeff Withey,witheje01,C,25,UTA,51,10,12.9,1.7,3.2,0.537,0,0,0,1.7,3.1,0.544,0.537,0.8,1.2,0.729,1.1,2.3,3.4,0.4,0.4,1,0.5,1.5,4.3,2016,947276,Minimum Salary
466,Christian Wood,woodch01,PF,20,PHI,17,0,8.5,1.3,3.1,0.415,0.2,0.6,0.364,1.1,2.5,0.429,0.453,0.8,1.2,0.619,0.8,1.5,2.2,0.2,0.3,0.4,0.1,0.6,3.6,2016,305789,Minimum Salary
467,Metta World Peace,artesro01,SF,36,LAL,35,5,16.9,1.6,5.1,0.311,0.7,2.4,0.31,0.8,2.7,0.312,0.384,1.1,1.6,0.702,0.5,2,2.5,0.8,0.6,0.3,0.4,1.9,5,2016,1499187,Minimum Salary
468,Brandan Wright,wrighbr03,PF,28,MEM,12,2,17.7,2.9,4.3,0.673,0,0,,2.9,4.3,0.673,0.673,1.1,2,0.542,1.2,2.4,3.6,0.5,0.4,1.3,0.8,1.8,6.9,2016,5500000,MLE
469,Delon Wright,wrighde01,PG,23,TOR,27,1,8.5,1.3,3,0.45,0.2,0.5,0.385,1.1,2.5,0.463,0.481,1,1.3,0.743,0.3,1.1,1.4,1.1,0.3,0.1,0.6,0.3,3.8,2016,1509360,1st Round pick
470,Tony Wroten,wroteto01,PG,22,PHI,8,3,18,2.8,8.1,0.338,0.4,2.1,0.176,2.4,6,0.396,0.362,2.5,4.6,0.541,0.3,2.4,2.6,2.5,0.4,0,3.6,1.4,8.4,2016,2179354,
471,James Young,youngja01,SG,20,BOS,29,0,6.9,0.4,1.2,0.306,0.2,0.9,0.231,0.2,0.3,0.5,0.389,0,0.1,0.25,0.1,0.8,0.9,0.3,0.2,0,0.2,0.6,1,2016,1749840,1st Round Pick
473,Nick Young,youngni01,SG,30,LAL,54,2,19.1,2.3,6.9,0.339,1.4,4.4,0.325,0.9,2.5,0.363,0.442,1.2,1.4,0.829,0.3,1.5,1.8,0.6,0.4,0.1,0.6,0.9,7.3,2016,5219169,Cap Space
474,Thaddeus Young,youngth01,PF,27,BRK,73,73,33,6.8,13.2,0.514,0.1,0.4,0.233,6.7,12.8,0.523,0.518,1.4,2.2,0.644,2.4,6.6,9,1.8,1.5,0.5,1.9,2.5,15.1,2016,11200000,Bird Rights
475,Cody Zeller,zelleco01,C,23,CHO,73,60,24.3,3.2,6,0.529,0,0.1,0.1,3.2,5.8,0.539,0.53,2.4,3.2,0.754,1.9,4.3,6.2,1,0.8,0.9,0.9,2.8,8.7,2016,4204200,1st Round Pick
476,Tyler Zeller,zellety01,C,26,BOS,60,3,11.8,2.3,4.8,0.476,0,0,,2.3,4.8,0.476,0.476,1.5,1.8,0.815,1,1.9,3,0.5,0.2,0.4,0.8,1.6,6.1,2016,2616975,1st Round Pick
